FIPS,State,County,Desity,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
51640,Virginia,Galax city,95.9348,97.0,27732.0,0.0,39.5,22.940737775,10.9,162.5,1.0
13127,Georgia,Glynn,24.8621,25.8,14587.0,0.0,39.7,22.384885446,14.9,189.5,1.0
13295,Georgia,Walker,89.8805,84.7,70503.0,27.0,39.9,23.294815311999997,13.0,189.8,2.0
16069,Idaho,Nez Perce,23.8188,24.7,14288.0,0.0,44.1,19.575053118,10.6,171.4,0.0
18015,Indiana,Carroll,24.0586,24.7,8297.0,0.0,33.4,21.822200509,12.4,219.3,0.0
28045,Mississippi,Hancock,43.1743,42.9,11185.0,4.0,36.9,19.37887099,17.4,252.4,1.0
28057,Mississippi,Itawamba,43.1978,41.6,18897.0,0.0,37.8,19.729357472,5.9,208.3,0.0
37017,North Carolina,Bladen,118.322,104.4,77296.0,24.0,25.9,19.37250384,12.6,185.9,1.0
48225,Texas,Houston,79.1121,83.0,24790.0,0.0,39.3,18.937689396,10.8,265.6,0.0
12027,Florida,DeSoto,76.0257,75.8,17162.0,0.0,36.4,19.911397209,14.4,217.8,1.0
28077,Mississippi,Lawrence,41.5516,44.0,20705.0,6.0,38.5,19.20312436,14.8,224.3,1.0
28157,Mississippi,Wilkinson,33.2736,33.2,22612.0,8.0,36.8,21.225064957,16.1,239.4,1.0
45069,South Carolina,Marlboro,105.582,102.0,29533.0,0.0,38.5,17.507713658,7.6,245.3,1.0
51570,Virginia,Colonial Heights city,31.824,32.9,9708.0,0.0,40.4,18.355068669,13.0,213.3,0.0
51730,Virginia,Petersburg city,56.2615,54.4,10340.0,0.0,33.4,20.48389383,32.3,190.6,1.0
05115,Arkansas,Pope,22.8388,23.9,8351.0,0.0,40.8,18.60120943,21.0,229.5,0.0
15001,Hawaii,Hawaii,87.7505,82.7,18634.0,0.0,38.5,14.951481633,4.6,173.4,0.0
28127,Mississippi,Simpson,44.7215,48.2,11069.0,6.0,41.1,18.316139428,19.5,206.3,1.0
36121,New York,Wyoming,34.3919,37.1,8315.0,0.0,43.7,17.925390354,7.3,194.1,1.0
37133,North Carolina,Onslow,144.727,146.1,26035.0,6.0,40.7,17.247902371,9.5,195.7,1.0
48291,Texas,Liberty,21.2907,23.6,8039.0,0.0,39.7,21.631127238,7.4,213.8,0.0
13167,Georgia,Johnson,8.94742,8.8,27259.0,0.0,30.0,15.604280680999999,10.8,160.4,1.0
27099,Minnesota,Mower,40.8781,37.5,24015.0,0.0,31.7,14.845888554,6.4,173.1,1.0
29113,Missouri,Lincoln,58.8665,55.6,23551.0,0.0,37.2,14.651879435,9.0,177.8,0.0
40001,Oklahoma,Adair,32.1598,34.6,14312.0,0.0,46.5,14.349959405999998,6.0,191.7,0.0
48091,Texas,Comal,29.7789,30.9,21416.0,4.0,39.9,17.433242818,9.4,169.1,1.0
55035,Wisconsin,Eau Claire,122.127,119.8,50972.0,8.0,36.1,14.514442127999999,4.4,183.3,1.0
55043,Wisconsin,Grant,66.7611,70.5,50923.0,4.0,40.7,15.028075484,5.8,150.4,1.0
05075,Arkansas,Lawrence,72.8666,73.3,38463.0,0.0,39.6,13.563108335,10.1,154.0,1.0
13047,Georgia,Catoosa,54.4221,54.2,20127.0,0.0,40.9,18.341353424,8.7,171.9,0.0
29037,Missouri,Cass,79.9837,82.0,32250.0,0.0,37.5,19.767518696,14.9,192.8,1.0
32510,Nevada,Carson City,119.825,116.4,43226.0,8.0,38.1,19.794324297,6.0,170.6,1.0
50025,Vermont,Windham,100.021,98.0,42565.0,26.0,39.9,16.956285785,10.6,168.0,1.0
55111,Wisconsin,Sauk,41.3132,43.6,16351.0,0.0,41.6,20.568950262999998,12.1,187.3,0.0
22049,Louisiana,Jackson,95.4397,97.0,36240.0,0.0,39.0,18.79551025,12.3,188.0,1.0
26111,Michigan,Midland,86.8449,83.2,44111.0,7.0,38.7,21.955356139000003,13.0,155.7,1.0
32013,Nevada,Humboldt,149.528,145.6,79344.0,14.0,37.7,19.03508964,11.7,163.8,1.0
47009,Tennessee,Blount,104.352,97.8,39330.0,0.0,30.4,18.865174478,9.5,185.0,1.0
13145,Georgia,Harris,40.6278,42.6,16663.0,0.0,40.6,21.353093057,9.6,169.8,1.0
17103,Illinois,Lee,111.976,110.7,34586.0,2.0,40.2,19.254014719,6.7,181.6,1.0
18041,Indiana,Fayette,777.159,769.7,180974.0,154.0,37.5,21.39977125,9.7,169.5,2.0
27169,Minnesota,Winona,75.1546,79.7,31280.0,0.0,41.2,19.647951486,10.8,188.2,1.0
28097,Mississippi,Montgomery,101.213,99.2,34074.0,0.0,40.1,18.533364112,12.6,168.1,1.0
28161,Mississippi,Yalobusha,38.7048,39.2,22000.0,0.0,38.9,16.839749533,10.7,161.8,1.0
36057,New York,Montgomery,17.7695,18.4,7790.0,0.0,42.1,17.532521829,10.3,200.4,1.0
51680,Virginia,Lynchburg city,30.6109,30.8,33888.0,10.0,30.4,16.954345208,8.8,169.6,2.0
37019,North Carolina,Brunswick,63.7869,64.3,34210.0,6.0,38.9,14.805264092,8.4,161.7,1.0
05023,Arkansas,Cleburne,49.46,55.1,32120.0,7.0,39.9,19.305789419,10.4,222.2,1.0
13199,Georgia,Meriwether,75.2871,77.2,54401.0,18.0,37.8,17.854295305,8.7,143.6,2.0
17109,Illinois,McDonough,61.901,58.0,21122.0,0.0,39.2,22.175074836,10.4,214.4,1.0
18027,Indiana,Daviess,36.1038,35.4,20388.0,0.0,41.6,22.295189447,10.4,200.2,1.0
42073,Pennsylvania,Lawrence,178.023,169.3,110356.0,20.0,35.0,21.198974015,12.3,169.0,1.0
55117,Wisconsin,Sheboygan,140.138,135.6,60669.0,14.0,38.4,21.452020182000002,14.1,221.0,1.0
08067,Colorado,La Plata,262.998,263.6,65346.0,58.0,41.8,21.050779934,9.8,202.6,2.0
18111,Indiana,Newton,103.237,104.4,31191.0,4.0,44.3,19.052655904,8.5,243.2,1.0
29101,Missouri,Johnson,93.5499,93.7,28715.0,0.0,35.0,21.334399977,12.6,182.8,0.0
40131,Oklahoma,Rogers,73.5559,82.6,58402.0,76.0,40.3,23.211840361,15.6,258.5,2.0
45047,South Carolina,Greenwood,98.6908,95.8,64623.0,38.0,41.1,24.382525005999998,11.6,237.0,1.0
49005,Utah,Cache,79.2997,74.0,18529.0,0.0,39.3,20.830966794000002,11.3,239.9,1.0
51540,Virginia,Charlottesville city,35.9938,37.1,20192.0,2.0,37.6,23.226918608000002,17.0,290.7,2.0
01043,Alabama,Cullman,35.717,39.4,48860.0,7.0,29.6,20.292667791,13.9,286.5,1.0
01045,Alabama,Dale,14.6344,16.1,14134.0,5.0,39.5,22.927338089000003,20.5,281.1,1.0
13303,Georgia,Washington,231.396,230.2,107679.0,54.0,39.8,16.449206191,10.6,170.3,2.0
18151,Indiana,Steuben,59.0436,60.3,31998.0,0.0,43.3,18.156626407,16.0,200.7,0.0
18169,Indiana,Wabash,85.9391,89.4,43622.0,10.0,39.8,18.400619448,8.5,196.9,1.0
22053,Louisiana,Jefferson Davis,105.675,106.7,51653.0,0.0,42.6,16.491718519000003,15.9,180.6,1.0
26069,Michigan,Iosco,54.8448,54.8,30757.0,0.0,45.3,20.224785458,13.7,254.8,1.0
36045,New York,Jefferson,30.5559,31.7,35857.0,9.0,45.6,17.399183296,11.2,178.0,1.0
47119,Tennessee,Maury,33.1481,34.4,25383.0,6.0,45.4,17.76838109,9.1,185.1,1.0
27017,Minnesota,Carlton,71.4775,69.9,33308.0,58.0,43.1,16.529075452,6.5,172.0,1.0
28133,Mississippi,Sunflower,32.2182,30.6,17824.0,0.0,43.0,18.623563652,12.2,212.5,1.0
29155,Missouri,Pemiscot,78.2838,77.1,43545.0,4.0,34.0,18.833529937999998,5.8,202.9,1.0
35061,New Mexico,Valencia,51.6863,51.9,26625.0,0.0,41.8,18.417234235,11.6,186.5,1.0
36009,New York,Cattaraugus,121.784,122.5,61043.0,8.0,38.7,18.468938039,12.2,230.8,2.0
47179,Tennessee,Washington,59.5239,57.9,33466.0,6.0,40.9,19.451624054,11.1,192.9,1.0
01083,Alabama,Limestone,100.145,94.2,40545.0,0.0,34.1,16.836696299,10.4,120.2,0.0
08015,Colorado,Chaffee,40.9236,42.4,25111.0,0.0,43.3,12.628824735999999,8.2,123.4,3.0
12089,Florida,Nassau,296.585,256.9,103551.0,25.0,36.3,11.805749925,6.6,96.9,1.0
13105,Georgia,Elbert,14.7308,14.1,29519.0,0.0,46.9,16.47927041,9.0,125.7,1.0
13225,Georgia,Peach,30.2457,29.9,21924.0,0.0,37.5,14.436513732,9.5,138.3,1.0
24041,Maryland,Talbot,15.9117,16.0,31529.0,5.0,39.8,15.196209400999999,8.1,147.6,2.0
28065,Mississippi,Jefferson Davis,135.111,129.4,66523.0,4.0,35.0,14.714853108,6.3,103.7,2.0
28139,Mississippi,Tippah,418.012,364.5,147381.0,0.0,34.8,12.051936152,7.6,100.9,2.0
29107,Missouri,Lafayette,49.1768,51.9,21055.0,5.0,39.4,19.808679083,14.0,298.4,1.0
29159,Missouri,Pettis,27.2451,30.6,11234.0,0.0,41.0,24.577656505,11.9,246.8,1.0
36025,New York,Delaware,49.9051,50.7,34178.0,0.0,36.5,21.393458932999998,13.0,334.7,1.0
48231,Texas,Hunt,18.4983,18.9,11931.0,0.0,38.7,20.469624003,13.2,242.5,0.0
51137,Virginia,Orange,64.6467,60.2,31833.0,0.0,36.4,18.313425758,15.0,195.8,1.0
53015,Washington,Cowlitz,21.1846,23.7,9944.0,0.0,32.1,22.476559741,10.3,346.0,0.0
13005,Georgia,Bacon,32.1686,30.4,28248.0,0.0,35.1,24.509645456999998,17.5,210.4,1.0
28093,Mississippi,Marshall,214.112,218.6,88571.0,21.0,36.9,21.826876691,10.9,179.0,1.0
36011,New York,Cayuga,136.328,130.8,78753.0,32.0,36.4,18.286987031,12.1,188.3,2.0
37123,North Carolina,Montgomery,53.8396,59.1,29423.0,0.0,39.3,25.767353247,15.7,274.8,0.0
40051,Oklahoma,Grady,148.742,144.6,66692.0,10.0,38.2,22.20081864,8.5,247.6,2.0
46005,South Dakota,Beadle,35.2579,36.4,29206.0,4.0,41.1,21.073521405999998,13.3,243.6,1.0
46127,South Dakota,Union,88.4321,81.7,55852.0,18.0,40.7,20.776528292000002,8.0,257.3,1.0
47155,Tennessee,Sevier,30.1561,30.1,81643.0,20.0,38.9,16.83570847,7.6,143.6,2.0
06017,California,El Dorado,20.4035,17.9,102106.0,22.0,41.2,15.83357938,5.7,144.5,3.0
13029,Georgia,Bryan,61.2542,56.2,160137.0,41.0,38.3,16.188982732,7.2,152.9,2.0
17017,Illinois,Cass,26.0142,25.5,10881.0,0.0,34.2,14.87880765,6.1,140.2,1.0
22039,Louisiana,Evangeline,13.6166,14.2,35185.0,19.0,39.2,15.818914419,10.1,139.2,1.0
27047,Minnesota,Freeborn,783.28,664.6,184459.0,8.0,32.9,12.973444557999999,9.2,133.7,2.0
36077,New York,Otsego,107.668,109.1,76493.0,27.0,40.7,16.624635489,7.1,148.0,1.0
01071,Alabama,Jackson,10.6533,10.8,64689.0,24.0,34.7,17.439444818,10.4,208.6,2.0
05093,Arkansas,Mississippi,57.3065,55.0,217522.0,51.0,32.4,16.428989415,8.2,122.8,2.0
12079,Florida,Madison,52.8308,56.5,47536.0,7.0,42.9,16.253968005999997,10.9,256.3,1.0
13027,Georgia,Brooks,40.1958,41.8,108047.0,20.0,37.5,17.38965495,9.4,189.5,5.0
13213,Georgia,Murray,215.274,214.0,102793.0,16.0,29.8,14.149173590999998,5.4,148.2,1.0
16055,Idaho,Kootenai,37.4252,40.3,33190.0,4.0,41.3,18.739880808,16.3,248.7,1.0
26027,Michigan,Cass,174.265,176.1,82029.0,12.0,41.3,16.720111688,16.4,198.1,1.0
26127,Michigan,Oceana,210.979,211.3,97645.0,57.0,40.3,18.370495757,13.2,214.3,2.0
40055,Oklahoma,Greer,162.228,156.2,42733.0,0.0,42.5,15.073575689,13.3,148.8,1.0
41039,Oregon,Lane,79.2276,80.3,21012.0,0.0,37.7,19.773671306,10.5,174.0,0.0
48321,Texas,Matagorda,20.0102,21.6,9637.0,0.0,44.1,18.612754764,27.2,172.9,0.0
51121,Virginia,Montgomery,259.509,233.1,197683.0,14.0,25.7,17.795532165,11.0,162.2,1.0
56025,Wyoming,Natrona,54.4862,54.5,13422.0,0.0,46.4,16.788920865999998,13.1,190.5,0.0
17179,Illinois,Tazewell,277.22,257.9,179914.0,71.0,31.0,17.373690184,9.5,166.6,1.0
19017,Iowa,Bremer,94.6119,98.4,44887.0,0.0,38.7,20.673412316,17.4,248.8,0.0
19197,Iowa,Wright,160.923,165.6,90690.0,9.0,42.2,17.673989504,12.0,182.2,1.0
26073,Michigan,Isabella,16.2822,14.3,31095.0,0.0,39.3,17.992186384,7.1,128.6,0.0
28145,Mississippi,Union,23.5919,18.1,30997.0,4.0,38.3,17.466500457000002,7.1,141.8,1.0
01011,Alabama,Bullock,68.204,73.1,27081.0,0.0,43.1,18.369949889,11.4,173.7,0.0
06069,California,San Benito,67.0844,69.7,28385.0,4.0,40.9,19.805127134,11.6,189.9,1.0
17073,Illinois,Henry,159.981,170.7,65767.0,20.0,43.9,20.699799825,12.3,257.2,1.0
24039,Maryland,Somerset,89.0302,88.3,40959.0,5.0,39.4,15.515634042,9.7,239.6,1.0
29165,Missouri,Platte,244.622,251.3,121099.0,37.0,40.9,21.207584419,10.3,189.2,3.0
33009,New Hampshire,Grafton,100.138,103.0,55207.0,9.0,38.8,19.386314243,10.0,190.6,2.0
39123,Ohio,Ottawa,119.187,121.2,48627.0,7.0,37.9,18.040688859,11.0,185.4,1.0
48367,Texas,Parker,53.5109,55.6,21935.0,5.0,40.5,18.568423336,12.3,183.6,1.0
51035,Virginia,Carroll,8.95598,9.8,5776.0,0.0,41.1,18.019570715,7.4,238.6,0.0
26123,Michigan,Newaygo,50.7351,47.6,55551.0,9.0,38.3,18.971434657,11.2,219.1,1.0
28043,Mississippi,Grenada,36.6236,36.0,34920.0,0.0,40.4,17.584426475999997,15.4,219.9,2.0
38059,North Dakota,Morton,70.9199,60.5,39985.0,0.0,38.2,15.289611965,10.1,215.6,1.0
39073,Ohio,Hocking,66.1123,67.6,31175.0,9.0,38.9,22.049756302,14.6,296.6,1.0
39143,Ohio,Sandusky,28.833,29.2,16390.0,0.0,41.3,19.49964543,12.8,246.6,1.0
41071,Oregon,Yamhill,53.1397,52.0,38247.0,12.0,35.7,19.27143755,14.9,261.7,2.0
47031,Tennessee,Coffee,38.332,40.3,24578.0,0.0,39.1,22.520701236999997,16.2,291.5,1.0
47181,Tennessee,Wayne,83.9132,77.3,379611.0,67.0,39.0,15.360129815999999,7.6,123.6,5.0
51199,Virginia,York,99.1044,105.5,65263.0,12.0,44.5,18.726868837,9.6,183.1,1.0
01129,Alabama,Washington,47.3061,49.2,48176.0,4.0,43.9,17.457316727000002,8.8,186.5,1.0
18085,Indiana,Kosciusko,189.136,208.7,131730.0,30.0,43.8,18.205274734,11.6,184.9,2.0
20045,Kansas,Douglas,63.9748,66.6,38779.0,7.0,39.4,19.408274558,12.6,179.2,1.0
39081,Ohio,Jefferson,63.2758,63.0,24704.0,0.0,40.9,18.073713423,10.0,160.3,0.0
48451,Texas,Tom Green,198.187,206.2,91083.0,6.0,43.4,19.481765997,10.6,206.5,1.0
50001,Vermont,Addison,35.8012,37.0,40763.0,6.0,42.4,18.108960086,10.5,189.9,1.0
55055,Wisconsin,Jefferson,145.928,140.9,57078.0,12.0,38.3,20.206309856,15.9,258.1,1.0
19045,Iowa,Clinton,75.281,79.2,30599.0,6.0,36.7,21.872837224,20.8,279.9,1.0
29207,Missouri,Stoddard,54.4753,53.9,27052.0,0.0,40.3,16.655441499000002,15.8,175.0,1.0
38089,North Dakota,Stark,77.9089,83.6,86934.0,20.0,38.1,17.230344709,14.8,173.7,1.0
48001,Texas,Anderson,14.6602,13.8,18883.0,6.0,41.2,15.617401317999999,7.3,154.0,1.0
51109,Virginia,Louisa,58.3621,54.5,40507.0,0.0,41.9,20.300532677,6.8,215.8,0.0
51670,Virginia,Hopewell city,111.013,110.6,69087.0,6.0,42.6,21.811380230999998,16.6,239.5,1.0
53037,Washington,Kittitas,402.866,388.0,64569.0,20.0,39.6,22.2518042,17.1,195.4,1.0
13133,Georgia,Greene,116.608,116.7,56530.0,6.0,42.1,23.401969269000002,13.7,222.4,1.0
20161,Kansas,Riley,175.876,176.4,97605.0,76.0,36.8,22.454903548,12.4,214.7,1.0
26117,Michigan,Montcalm,73.2335,70.1,46357.0,0.0,41.6,22.553784494000002,9.0,183.6,1.0
37045,North Carolina,Cleveland,387.613,319.6,205950.0,21.0,30.0,22.478012336,12.1,194.1,1.0
37091,North Carolina,Hertford,165.823,151.7,97892.0,16.0,40.9,21.47980237,12.9,202.6,1.0
39141,Ohio,Ross,383.075,379.4,157668.0,103.0,43.6,22.099687584,12.0,203.8,3.0
45029,South Carolina,Colleton,134.387,133.3,61581.0,7.0,36.6,21.237103259,15.4,219.8,1.0
48325,Texas,Medina,108.695,108.8,87092.0,29.0,36.3,15.856965822000001,12.7,191.2,2.0
50003,Vermont,Bennington,99.8964,83.5,86976.0,0.0,38.4,15.633213057999999,10.4,173.8,1.0
55015,Wisconsin,Calumet,50.0005,48.3,52592.0,0.0,37.4,16.207934139000002,12.3,255.3,2.0
01039,Alabama,Covington,72.192,71.7,74808.0,4.0,29.8,16.216101313,11.3,189.3,1.0
08107,Colorado,Routt,39.8657,38.1,35286.0,2.0,41.0,15.582923899,5.5,248.5,1.0
21109,Kentucky,Jackson,26.6797,25.9,25349.0,0.0,46.4,13.018046752,13.1,175.0,1.0
21185,Kentucky,Oldham,19.5343,18.6,20826.0,0.0,37.2,15.775322512,22.3,176.5,1.0
27033,Minnesota,Cottonwood,3.81388,4.2,5619.0,0.0,39.0,13.134024208,4.1,204.5,0.0
28013,Mississippi,Calhoun,37.8431,38.0,35872.0,6.0,40.5,16.262371849,9.7,236.2,1.0
32023,Nevada,Nye,174.4,132.4,128622.0,8.0,35.4,14.878533889000002,9.0,215.4,1.0
39111,Ohio,Monroe,38.9207,34.7,50921.0,0.0,38.6,13.202087644,11.1,182.4,1.0
47053,Tennessee,Gibson,49.635,47.3,49565.0,9.0,37.1,16.328522955,8.5,207.0,1.0
01087,Alabama,Macon,249.936,245.3,83572.0,0.0,38.6,16.419416545,13.7,256.2,0.0
22027,Louisiana,Claiborne,30.6675,29.5,28875.0,8.0,40.3,15.966305298,8.9,277.1,1.0
26039,Michigan,Crawford,58.879,57.7,54450.0,0.0,38.6,16.745604024000002,14.0,227.5,1.0
31081,Nebraska,Hamilton,80.6551,79.6,33033.0,8.0,32.5,16.197378193,10.4,216.3,1.0
42005,Pennsylvania,Armstrong,210.631,209.5,132064.0,24.0,33.9,17.725334105,13.8,181.3,3.0
48071,Texas,Chambers,77.38,65.4,68305.0,21.0,38.4,14.610213349,19.1,188.6,1.0
51595,Virginia,Emporia city,1189.78,1025.8,351713.0,22.0,29.2,8.8437250992,8.0,157.7,3.0
08097,Colorado,Pitkin,47.9911,48.1,36973.0,0.0,41.3,13.030216513,7.5,152.8,1.0
13189,Georgia,McDuffie,56.8036,58.5,55286.0,0.0,45.8,13.396018208,7.4,154.9,2.0
18087,Indiana,LaGrange,29.5829,29.6,16999.0,0.0,41.7,18.926208165,14.9,179.6,0.0
22029,Louisiana,Concordia,58.2453,54.1,30772.0,0.0,38.9,17.015807615,11.8,177.6,0.0
26015,Michigan,Barry,132.234,141.6,50953.0,0.0,44.7,19.183737995999998,17.5,183.7,0.0
27119,Minnesota,Polk,65.156,66.8,22950.0,8.0,30.9,18.32614909,13.5,194.7,1.0
39011,Ohio,Auglaize,40.2704,43.3,21534.0,0.0,44.7,18.887196425,14.3,215.9,0.0
42087,Pennsylvania,Mifflin,29.4267,31.0,17586.0,0.0,44.3,17.10984205,13.8,154.1,0.0
45059,South Carolina,Laurens,188.148,176.0,40003.0,8.0,39.7,16.293415657,13.7,161.8,1.0
47163,Tennessee,Sullivan,92.7181,102.8,38012.0,8.0,39.0,19.064934607,16.0,246.5,1.0
13221,Georgia,Oglethorpe,4615.82,4246.3,48117.0,25.0,27.8,19.366817229000002,8.4,172.8,1.0
26057,Michigan,Gratiot,1367.03,1413.8,31567.0,28.0,39.8,23.660211603,12.6,311.0,2.0
28137,Mississippi,Tate,35.4946,34.0,22610.0,0.0,43.5,14.357644394000001,10.2,156.4,1.0
37165,North Carolina,Scotland,687.378,635.9,269805.0,20.0,39.4,12.469553824,7.2,142.3,1.0
40125,Oklahoma,Pottawatomie,8.01882,7.8,42132.0,0.0,42.9,16.641366418,8.5,141.8,3.0
42119,Pennsylvania,Union,47.8376,46.3,60922.0,28.0,36.7,12.602259862999999,9.5,138.1,1.0
45067,South Carolina,Marion,181.616,182.7,56097.0,14.0,41.0,23.325618607,10.9,222.5,1.0
51149,Virginia,Prince George,228.029,237.4,84203.0,36.0,42.2,23.636736029,14.8,197.6,1.0
08029,Colorado,Delta,152.333,150.4,85129.0,4.0,38.2,15.021069678,3.9,158.5,1.0
17199,Illinois,Williamson,28.8348,29.8,40434.0,10.0,45.7,16.357618312,5.6,194.0,1.0
18139,Indiana,Rush,37.0452,34.2,98976.0,15.0,37.0,17.04288647,8.6,159.2,1.0
29031,Missouri,Cape Girardeau,,
29051,Missouri,Cole,,
31157,Nebraska,Scotts Bluff,,
37059,North Carolina,Davie,,
41003,Oregon,Benton,,
48049,Texas,Brown,,
51081,Virginia,Greensville,,
54011,West Virginia,Cabell,,
28107,Mississippi,Panola,,
33001,New Hampshire,Belknap,,
42021,Pennsylvania,Cambria,,
45043,South Carolina,Georgetown,,
01007,Alabama,Bibb,,
01041,Alabama,Crenshaw,,
13039,Georgia,Camden,,
18175,Indiana,Washington,,
22011,Louisiana,Beauregard,,
26103,Michigan,Marquette,,
36099,New York,Seneca,,
37109,North Carolina,Lincoln,,
41029,Oregon,Jackson,,
47081,Tennessee,Hickman,,
55109,Wisconsin,St. Croix,,
20155,Kansas,Reno,,
21061,Kentucky,Edmonson,,
21113,Kentucky,Jessamine,,
27111,Minnesota,Otter Tail,,
28021,Mississippi,Claiborne,,
28153,Mississippi,Wayne,,
47123,Tennessee,Monroe,,
01133,Alabama,Winston,,
08077,Colorado,Mesa,,
18099,Indiana,Marshall,,
20031,Kansas,Coffey,,
21199,Kentucky,Pulaski,,
22021,Louisiana,Caldwell,,
23027,Maine,Waldo,,
27061,Minnesota,Itasca,,
36013,New York,Chautauqua,,
37007,North Carolina,Anson,,
37079,North Carolina,Greene,,
37141,North Carolina,Pender,,
40071,Oklahoma,Kay,,
42093,Pennsylvania,Montour,,
48373,Texas,Polk,,
50021,Vermont,Rutland,,
51089,Virginia,Henry,,
51191,Virginia,Washington,,
53001,Washington,Adams,,
05133,Arkansas,Sevier,,
12007,Florida,Bradford,,
12093,Florida,Okeechobee,,
13319,Georgia,Wilkinson,,
17121,Illinois,Marion,,
18073,Indiana,Jasper,,
18135,Indiana,Randolph,,
19015,Iowa,Boone,,
19057,Iowa,Des Moines,,
19087,Iowa,Henry,,
28053,Mississippi,Humphreys,,
29133,Missouri,Mississippi,,
32019,Nevada,Lyon,,
33005,New Hampshire,Cheshire,,
35053,New Mexico,Socorro,,
37157,North Carolina,Rockingham,,
48189,Texas,Hale,,
48213,Texas,Henderson,,
55045,Wisconsin,Green,,
01067,Alabama,Henry,,
08039,Colorado,Elbert,,
13017,Georgia,Ben Hill,,
13103,Georgia,Effingham,,
21035,Kentucky,Calloway,,
28005,Mississippi,Amite,,
36095,New York,Schoharie,,
39171,Ohio,Williams,,
47097,Tennessee,Lauderdale,,
50027,Vermont,Windsor,,
51099,Virginia,King George,,
54049,West Virginia,Marion,,
54107,West Virginia,Wood,,
01009,Alabama,Blount,,
12049,Florida,Hardee,,
13091,Georgia,Dodge,,
13179,Georgia,Liberty,,
13197,Georgia,Marion,,
13279,Georgia,Toombs,,
18049,Indiana,Fulton,,
29157,Missouri,Perry,,
51053,Virginia,Dinwiddie,,
51600,Virginia,Fairfax city,,
55063,Wisconsin,La Crosse,,
04003,Arizona,Cochise,,
05085,Arkansas,Lonoke,,
13011,Georgia,Banks,,
13025,Georgia,Brantley,,
13031,Georgia,Bulloch,,
13065,Georgia,Clinch,,
19123,Iowa,Mahaska,,
28147,Mississippi,Walthall,,
31111,Nebraska,Lincoln,,
39063,Ohio,Hancock,,
47059,Tennessee,Greene,,
48481,Texas,Wharton,,
13231,Georgia,Pike,,
17079,Illinois,Jasper,,
21151,Kentucky,Madison,,
22113,Louisiana,Vermilion,,
28143,Mississippi,Tunica,,
37033,North Carolina,Caswell,,
40119,Oklahoma,Payne,,
42035,Pennsylvania,Clinton,,
45037,South Carolina,Edgefield,,
47045,Tennessee,Dyer,,
48473,Texas,Waller,,
51033,Virginia,Caroline,,
51590,Virginia,Danville city,,
13171,Georgia,Lamar,,
19031,Iowa,Cedar,,
27103,Minnesota,Nicollet,,
29135,Missouri,Moniteau,,
33003,New Hampshire,Carroll,,
35009,New Mexico,Curry,,
36003,New York,Allegany,,
39077,Ohio,Huron,,
46135,South Dakota,Yankton,,
51610,Virginia,Falls Church city,,
53047,Washington,Okanogan,,
08003,Colorado,Alamosa,,
17001,Illinois,Adams,,
21003,Kentucky,Allen,,
21213,Kentucky,Simpson,,
22081,Louisiana,Red River,,
31067,Nebraska,Gage,,
39027,Ohio,Clinton,,
47051,Tennessee,Franklin,,
51830,Virginia,Williamsburg city,,
55017,Wisconsin,Chippewa,,
05091,Arkansas,Miller,,
18077,Indiana,Jefferson,,
22091,Louisiana,St. Helena,,
27165,Minnesota,Watonwan,,
36031,New York,Essex,,
41007,Oregon,Clatsop,,
42099,Pennsylvania,Perry,,
48401,Texas,Rusk,,
51193,Virginia,Westmoreland,,
06057,California,Nevada,,
13253,Georgia,Seminole,,
17117,Illinois,Macoupin,,
19077,Iowa,Guthrie,,
26063,Michigan,Huron,,
41035,Oregon,Klamath,,
42015,Pennsylvania,Bradford,,
45011,South Carolina,Barnwell,,
45023,South Carolina,Chester,,
45073,South Carolina,Oconee,,
48357,Texas,Ochiltree,,
51019,Virginia,Bedford,,
04012,Arizona,La Paz,,
05037,Arkansas,Cross,,
05135,Arkansas,Sharp,,
06101,California,Sutter,,
12013,Florida,Calhoun,,
17145,Illinois,Perry,,
17153,Illinois,Pulaski,,
22059,Louisiana,LaSalle,,
27039,Minnesota,Dodge,,
27093,Minnesota,Meeker,,
39119,Ohio,Muskingum,,
48349,Texas,Navarro,,
48387,Texas,Red River,,
01053,Alabama,Escambia,,
13111,Georgia,Fannin,,
13227,Georgia,Pickens,,
17135,Illinois,Montgomery,,
21019,Kentucky,Boyd,,
26151,Michigan,Sanilac,,
30063,Montana,Missoula,,
37117,North Carolina,Martin,,
37169,North Carolina,Stokes,,
38061,North Dakota,Mountrail,,
40121,Oklahoma,Pittsburg,,
42013,Pennsylvania,Blair,,
48055,Texas,Caldwell,,
48115,Texas,Dawson,,
48369,Texas,Parmer,,
54019,West Virginia,Fayette,,
05149,Arkansas,Yell,,
13291,Georgia,Union,,
18131,Indiana,Pulaski,,
21009,Kentucky,Barren,,
27025,Minnesota,Chisago,,
27035,Minnesota,Crow Wing,,
27049,Minnesota,Goodhue,,
28063,Mississippi,Jefferson,,
28111,Mississippi,Perry,,
31093,Nebraska,Howard,,
48073,Texas,Cherokee,,
48497,Texas,Wise,,
50023,Vermont,Washington,,
05145,Arkansas,White,,
29211,Missouri,Sullivan,,
30029,Montana,Flathead,,
31023,Nebraska,Butler,,
39159,Ohio,Union,,
